FID;osm_id;name
france_hiking_foot_routes_line.16951220;16951220;Circuit de la Grande-Choupardière
france_hiking_foot_routes_line.16951201;16951201;
france_hiking_foot_routes_line.16951182;16951182;Circuit de l'Oiselière
france_hiking_foot_routes_line.16951180;16951180;Circuit des Époisses
france_hiking_foot_routes_line.16951106;16951106;
france_hiking_foot_routes_line.16951060;16951060;Circuit du bois du Peu
france_hiking_foot_routes_line.16951052;16951052;
france_hiking_foot_routes_line.16951046;16951046;Circuit des Frileuses
france_hiking_foot_routes_line.16951038;16951038;
france_hiking_foot_routes_line.16951022;16951022;
france_hiking_foot_routes_line.16951021;16951021;
france_hiking_foot_routes_line.16948971;16948971;
france_hiking_foot_routes_line.16947202;16947202;Sentier de la Rouère
france_hiking_foot_routes_line.16947190;16947190;Aleyrac - Astet
france_hiking_foot_routes_line.16947160;16947160;Circuit des vignes à la forêt
france_hiking_foot_routes_line.16947126;16947126;Pra Bargès - Le Buisson
france_hiking_foot_routes_line.16947125;16947125;Pra Bargès - Bel-Air
france_hiking_foot_routes_line.16947124;16947124;La Chavade - Bel-Air
france_hiking_foot_routes_line.16947123;16947123;La Chavade - Lesparet/Besselias
france_hiking_foot_routes_line.16947122;16947122;Pré du Poux - Rocher du Cheylard
france_hiking_foot_routes_line.16947121;16947121;Astet - Pré du Poux
france_hiking_foot_routes_line.16947120;16947120;Pré du Poux - Bel-Air
france_hiking_foot_routes_line.16947091;16947091;
france_hiking_foot_routes_line.16947062;16947062;Chemin de Montrésor
france_hiking_foot_routes_line.16947050;16947050;
france_hiking_foot_routes_line.16947049;16947049;
france_hiking_foot_routes_line.16947035;16947035;Circuit de Bury
france_hiking_foot_routes_line.16947013;16947013;Village et forêt
france_hiking_foot_routes_line.16946998;16946998;Circuit de Lignerelle
france_hiking_foot_routes_line.16946878;16946878;Circuit des Randonneries
france_hiking_foot_routes_line.16946872;16946872;Circuit du bois de Bouffry
france_hiking_foot_routes_line.16946772;16946772;Circuit de la Croix-d'Aigre
france_hiking_foot_routes_line.16946689;16946689;Circuit de la Gargeresse
france_hiking_foot_routes_line.16946687;16946687;
france_hiking_foot_routes_line.16946686;16946686;
france_hiking_foot_routes_line.16946672;16946672;Chemin de la locature
france_hiking_foot_routes_line.16946666;16946666;Entre forêt et manoir
france_hiking_foot_routes_line.16941651;16941651;Circuit de Roclane
france_hiking_foot_routes_line.16941646;16941646;Circuit de la Borde-Giraudière
france_hiking_foot_routes_line.16941627;16941627;Circuit de la Bouchardière
france_hiking_foot_routes_line.16941532;16941532;Circuit de l'enchanteur
france_hiking_foot_routes_line.16941517;16941517;Circuit de la Jammetière
france_hiking_foot_routes_line.16941350;16941350;
france_hiking_foot_routes_line.1693889;1693889;Voie d'Arles, Pibrac - Auch
france_hiking_foot_routes_line.16936022;16936022;
france_hiking_foot_routes_line.16936021;16936021;
france_hiking_foot_routes_line.16936020;16936020;
france_hiking_foot_routes_line.16936019;16936019;
france_hiking_foot_routes_line.16936018;16936018;
france_hiking_foot_routes_line.16936017;16936017;
france_hiking_foot_routes_line.16936016;16936016;
france_hiking_foot_routes_line.16936015;16936015;
france_hiking_foot_routes_line.16936014;16936014;
france_hiking_foot_routes_line.16928833;16928833;
france_hiking_foot_routes_line.16928832;16928832;
france_hiking_foot_routes_line.16928831;16928831;
france_hiking_foot_routes_line.16928830;16928830;
france_hiking_foot_routes_line.16928805;16928805;Astet - Les Chabannaux
france_hiking_foot_routes_line.16928804;16928804;Les Chabannaux - Cocu
france_hiking_foot_routes_line.16928803;16928803;Les Chabannaux - Rocher du Cheylard
france_hiking_foot_routes_line.16928802;16928802;Rocher du Cheylard - Lesparet/Besselias
france_hiking_foot_routes_line.16928801;16928801;Lesparet/Besselias - Cros de Boutazon
france_hiking_foot_routes_line.16928800;16928800;? - Cros de Boutazon
france_hiking_foot_routes_line.16928799;16928799;? - Cocu
france_hiking_foot_routes_line.16928784;16928784;
france_hiking_foot_routes_line.16928756;16928756;
france_hiking_foot_routes_line.16928483;16928483;
france_hiking_foot_routes_line.16927152;16927152;Grand Parcours Rouge
france_hiking_foot_routes_line.16927151;16927151;Petit Parcours Bleu
france_hiking_foot_routes_line.16920252;16920252;Les Villages
france_hiking_foot_routes_line.16919840;16919840;Circuit des Trois Vierges
france_hiking_foot_routes_line.16919139;16919139;
france_hiking_foot_routes_line.16917079;16917079;
france_hiking_foot_routes_line.16909736;16909736;
france_hiking_foot_routes_line.16909734;16909734;
france_hiking_foot_routes_line.1690970;1690970;Berus Tafeltour
france_hiking_foot_routes_line.16909177;16909177;Le Fénadou - Croix de Chaumiène
france_hiking_foot_routes_line.16909176;16909176;Croix de Chaumiène - Cocu
france_hiking_foot_routes_line.16909175;16909175;Aleyrac - Croix de Chaumiène
france_hiking_foot_routes_line.16909174;16909174;Aleyrac - Cautet
france_hiking_foot_routes_line.16909173;16909173;Mayres - Cautet
france_hiking_foot_routes_line.16908886;16908886;Autour du barrage de Michelbach
france_hiking_foot_routes_line.16908872;16908872;
france_hiking_foot_routes_line.16908871;16908871;
france_hiking_foot_routes_line.16908870;16908870;
france_hiking_foot_routes_line.16908868;16908868;
france_hiking_foot_routes_line.16908867;16908867;
france_hiking_foot_routes_line.16908866;16908866;
france_hiking_foot_routes_line.16908865;16908865;
france_hiking_foot_routes_line.16908187;16908187;
france_hiking_foot_routes_line.16908186;16908186;
france_hiking_foot_routes_line.16908185;16908185;
france_hiking_foot_routes_line.16907626;16907626;
france_hiking_foot_routes_line.16907625;16907625;
france_hiking_foot_routes_line.16907624;16907624;
france_hiking_foot_routes_line.16907623;16907623;
france_hiking_foot_routes_line.16907622;16907622;
france_hiking_foot_routes_line.16907621;16907621;
france_hiking_foot_routes_line.16907620;16907620;
france_hiking_foot_routes_line.16907619;16907619;
france_hiking_foot_routes_line.16907618;16907618;
france_hiking_foot_routes_line.16907617;16907617;
france_hiking_foot_routes_line.16905839;16905839;Circuit du Rembettant
france_hiking_foot_routes_line.16905784;16905784;Vierge de Para - Col d'Ortomont
france_hiking_foot_routes_line.16905768;16905768;Liaison Vaudémont - Dommarie-Eulmont
france_hiking_foot_routes_line.16905724;16905724;Linéaire de la Vierge de Para
france_hiking_foot_routes_line.16905690;16905690;Linéaire de la Côte du Moulin
france_hiking_foot_routes_line.16904719;16904719;Circuit F1
france_hiking_foot_routes_line.16904518;16904518;Sentier découverte la Nature et l'Eau de Wattwiller 4 Km
france_hiking_foot_routes_line.16904500;16904500;Circuit de la Foliselle
france_hiking_foot_routes_line.16904467;16904467;Sentier découverte la Nature et l'Eau de Wattwiller 8 Km
france_hiking_foot_routes_line.16904358;16904358;Liaison Croismare - Maixe
france_hiking_foot_routes_line.16901568;16901568;Circuit des Vieux Frères
france_hiking_foot_routes_line.16897347;16897347;Mayres - Le Passadou
france_hiking_foot_routes_line.16897346;16897346;Le Passadou - Col d'Abraham
france_hiking_foot_routes_line.16897345;16897345;Col d'Abraham - Le Fautouras
france_hiking_foot_routes_line.16897344;16897344;Le Passadou - Rocher des Taillades
france_hiking_foot_routes_line.16897002;16897002;
france_hiking_foot_routes_line.16896963;16896963;
france_hiking_foot_routes_line.16896730;16896730;La Perrière
france_hiking_foot_routes_line.16896641;16896641;La Moselle Sauvage
france_hiking_foot_routes_line.16896489;16896489;Circuit du Grand Rozot
france_hiking_foot_routes_line.16896452;16896452;Chemin de Montaigne de Bourganeuf à Sauviat-sur-Vige
france_hiking_foot_routes_line.16896148;16896148;Le Sel et la Légende de Saint-Nicolas
france_hiking_foot_routes_line.16893435;16893435;Circuit de Lachapelle
france_hiking_foot_routes_line.16893420;16893420;Circuit du Bossu
france_hiking_foot_routes_line.16892965;16892965;
france_hiking_foot_routes_line.16892964;16892964;
france_hiking_foot_routes_line.16892963;16892963;
france_hiking_foot_routes_line.16892293;16892293;"Circuit ""Les Cigognes"" 5 Km"
france_hiking_foot_routes_line.16891935;16891935;Circuit Pasteur
france_hiking_foot_routes_line.16891250;16891250;Circuit 1 - Neuil
france_hiking_foot_routes_line.16891249;16891249;Circuit 2 - Neuil
france_hiking_foot_routes_line.16891248;16891248;Circuit 3 - Neuil
france_hiking_foot_routes_line.16891207;16891207;Pussigny - Vallées et Plateaux
france_hiking_foot_routes_line.16891206;16891206;Pussigny - Vallées et Plateaux - Variante 7,5 km
france_hiking_foot_routes_line.16888520;16888520;
france_hiking_foot_routes_line.16887876;16887876;Circuit des Vergers
france_hiking_foot_routes_line.16887869;16887869;Noyant-de-Touraine - Vallées et plateaux - Variante 11km
france_hiking_foot_routes_line.16887868;16887868;Noyant-de-Touraine - Vallées et plateaux - Variante 14,5m
france_hiking_foot_routes_line.16887667;16887667;Maillé - Vallées et Plateaux
france_hiking_foot_routes_line.16887614;16887614;Les Puys du Chinonais
france_hiking_foot_routes_line.16887595;16887595;Circuit D2
france_hiking_foot_routes_line.16887588;16887588;
france_hiking_foot_routes_line.16887555;16887555;
france_hiking_foot_routes_line.16887462;16887462;
france_hiking_foot_routes_line.16887424;16887424;
france_hiking_foot_routes_line.16887083;16887083;Circuit E
france_hiking_foot_routes_line.16886752;16886752;Circuit D1
france_hiking_foot_routes_line.16886415;16886415;Liaison Circuit Moncelle et Manœuvre
france_hiking_foot_routes_line.16886394;16886394;Circuit de la Moncelle
france_hiking_foot_routes_line.16883458;16883458;Circuit du Pays de Haroué
france_hiking_foot_routes_line.16883314;16883314;Vallois - Gerbéviller
france_hiking_foot_routes_line.16877160;16877160;Les Lavandières
france_hiking_foot_routes_line.16877140;16877140;Sources & Patrimoine
france_hiking_foot_routes_line.16877110;16877110;La Vallée du Lys
france_hiking_foot_routes_line.16877053;16877053;Sur les pas de Camille Claudel et Auguste Rodin
france_hiking_foot_routes_line.16876934;16876934;Au détour de la Vallée du Lys
france_hiking_foot_routes_line.16876860;16876860;Balade du Vieux Cher
france_hiking_foot_routes_line.16876591;16876591;Sentier des Varennes
france_hiking_foot_routes_line.16876558;16876558;Circuit Agnès Sorel
france_hiking_foot_routes_line.1687651;1687651;Ville Forte
france_hiking_foot_routes_line.16875741;16875741;Freundschaftsweg
france_hiking_foot_routes_line.16874402;16874402;Le Noble Joué
france_hiking_foot_routes_line.16874380;16874380;Sentier des Vergers
france_hiking_foot_routes_line.16874363;16874363;Les Chemins de Montbazon
france_hiking_foot_routes_line.16874359;16874359;Les Belles Landes
france_hiking_foot_routes_line.16874355;16874355;Le Montison
france_hiking_foot_routes_line.16874339;16874339;La Fontaine Sacrée
france_hiking_foot_routes_line.16874225;16874225;Circuit du Léomont et du Méhon
france_hiking_foot_routes_line.16873777;16873777;
france_hiking_foot_routes_line.16873314;16873314;"Circuit ""Les Cigognes"" 11 Km"
france_hiking_foot_routes_line.16871368;16871368;
france_hiking_foot_routes_line.16871335;16871335;
france_hiking_foot_routes_line.16871302;16871302;
france_hiking_foot_routes_line.16871245;16871245;
france_hiking_foot_routes_line.16870816;16870816;
france_hiking_foot_routes_line.16870807;16870807;
france_hiking_foot_routes_line.16870783;16870783;
france_hiking_foot_routes_line.16869294;16869294;Circuit de la Japoule
france_hiking_foot_routes_line.16869293;16869293;Circuit du Turpenay
france_hiking_foot_routes_line.16869259;16869259;Circuit de l'Indre
france_hiking_foot_routes_line.16869237;16869237;L'Indre et ses artistes
france_hiking_foot_routes_line.16869216;16869216;Le Bourdin
france_hiking_foot_routes_line.16868807;16868807;Le Becquet
france_hiking_foot_routes_line.16868773;16868773;De Mouru en Échandon
france_hiking_foot_routes_line.16868761;16868761;Férus Boscus
france_hiking_foot_routes_line.16868657;16868657;
france_hiking_foot_routes_line.16868605;16868605;
france_hiking_foot_routes_line.16868573;16868573;
france_hiking_foot_routes_line.16868568;16868568;
france_hiking_foot_routes_line.16868563;16868563;
france_hiking_foot_routes_line.16868013;16868013;L'Enfer
france_hiking_foot_routes_line.16868000;16868000;Les Marécages
france_hiking_foot_routes_line.16867946;16867946;Le Pont Gaultier
france_hiking_foot_routes_line.16865293;16865293;Sentier Balzacien
france_hiking_foot_routes_line.16865257;16865257;Bordebure et Gâtacier
france_hiking_foot_routes_line.16865248;16865248;Circuit promenade
france_hiking_foot_routes_line.16865231;16865231;La Croix de l'Apothicaresse
france_hiking_foot_routes_line.16864392;16864392;À travers-toi Vallères
france_hiking_foot_routes_line.16864190;16864190;Les Jonchères
france_hiking_foot_routes_line.1686414;1686414;Sentier Saint-Louis
france_hiking_foot_routes_line.16864106;16864106;Vallées, Nature et Troglo
france_hiking_foot_routes_line.16864105;16864105;Entre Osier et Troglo
france_hiking_foot_routes_line.16864044;16864044;Vallées et Plateaux
france_hiking_foot_routes_line.1686375;1686375;Sentier de la Tour
france_hiking_foot_routes_line.16863207;16863207;
france_hiking_foot_routes_line.16863037;16863037;Le Sentier Vert 8 km
france_hiking_foot_routes_line.16863027;16863027;Le Sentier Vert 6 km
france_hiking_foot_routes_line.16862997;16862997;Le Sentier Vert 11 km
france_hiking_foot_routes_line.16862953;16862953;La Porte du Sundgau 7 Km
france_hiking_foot_routes_line.16862869;16862869;La Porte du Sundgau 11Km
france_hiking_foot_routes_line.16862092;16862092;Pailhès - Les Seuls
france_hiking_foot_routes_line.16859656;16859656;Chemin de Montaigne de Banize à Bourganeuf
france_hiking_foot_routes_line.1685944;1685944;Jakobsweg Luxemburg
france_hiking_foot_routes_line.16859361;16859361;Tour des Cascades, Landes et Tourbières
france_hiking_foot_routes_line.16859321;16859321;Tour des Monts de Blond - Liason Monts d'Ambazac variante Nantiat
france_hiking_foot_routes_line.16859320;16859320;Tour des Monts de Blond - Liason Monts d'Ambazac
france_hiking_foot_routes_line.16859193;16859193;Tour des Monts d'Ambazac - variante par Les Dauges
france_hiking_foot_routes_line.16858927;16858927;La Chapelle Saint-Jean
france_hiking_foot_routes_line.16858448;16858448;Tour des Monts d'Ambazac - étape 6
france_hiking_foot_routes_line.16857159;16857159;Pourtalou - Le Goux
france_hiking_foot_routes_line.16857158;16857158;Pont de Labeaume - Pourtalou
france_hiking_foot_routes_line.16857157;16857157;Ventadour - Pourtalou
france_hiking_foot_routes_line.16855849;16855849;La Roche - Thueyts
